State,County,County_State,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,Latitude,Longitude,countyFIPS,g
NE,Adams County,"Adams County, NE",1458872841,2477677,563.274,0.957,40.520632,-98.500044,8001,8001
NE,Antelope County,"Antelope County, NE",2220025598,3716666,857.157,1.435,42.183225,-98.058037,31003,31003
NE,Arthur County,"Arthur County, NE",1852759730,7644718,715.355,2.952,41.57193,-101.695917,31005,31005
NE,Banner County,"Banner County, NE",1932676688,397069,746.211,0.153,41.53975,-103.726263,31007,31007
NE,Blaine County,"Blaine County, NE",1840673981,9443894,710.688,3.646,41.931945,-99.996407,16013,16013
NE,Boone County,"Boone County, NE",1778166040,1718583,686.554,0.664,41.703934,-98.070476,5009,5009
NE,Box Butte County,"Box Butte County, NE",2784994713,6588657,1075.293,2.544,42.21038,-103.081779,31013,31013
NE,Boyd County,"Boyd County, NE",1398424239,11893557,539.935,4.592,42.894448,-98.773022,21019,21019
NE,Brown County,"Brown County, NE",3163296263,9814399,1221.356,3.789,42.359562,-99.92392,17009,17009
NE,Buffalo County,"Buffalo County, NE",2507679136,18593314,968.22,7.179,40.855226,-99.074983,31019,31019
NE,Burt County,"Burt County, NE",1273201348,14186270,491.586,5.477,41.854179,-96.337746,31021,31021
NE,Butler County,"Butler County, NE",1514886625,15307372,584.901,5.91,41.226072,-97.132039,1013,1013
NE,Cass County,"Cass County, NE",1443537055,22114724,557.353,8.539,40.909878,-96.140609,17017,17017
NE,Cedar County,"Cedar County, NE",1917219995,14513818,740.243,5.604,42.60456,-97.25687,19031,19031
NE,Chase County,"Chase County, NE",2316533450,7978172,894.419,3.08,40.53039,-101.694192,20017,20017
NE,Cherry County,"Cherry County, NE",15436868249,127452878,5960.208,49.21,42.571323,-101.047653,31031,31031
NE,Cheyenne County,"Cheyenne County, NE",3098367766,292549,1196.287,0.113,41.214236,-103.011929,8017,8017
NE,Clay County,"Clay County, NE",1482222907,3234877,572.289,1.249,40.523669,-98.050858,1027,1027
NE,Colfax County,"Colfax County, NE",1066160352,12611464,411.647,4.869,41.57496,-97.088945,31037,31037
NE,Cuming County,"Cuming County, NE",1477652222,10690952,570.525,4.128,41.915865,-96.788517,31039,31039
NE,Custer County,"Custer County, NE",6670757258,932956,2575.594,0.36,41.393893,-99.726866,8027,8027
NE,Dakota County,"Dakota County, NE",684463003,8152947,264.273,3.148,42.391645,-96.561356,27037,27037
NE,Dawes County,"Dawes County, NE",3616875592,11870270,1396.484,4.583,42.711214,-103.134872,31045,31045
NE,Dawson County,"Dawson County, NE",2623887235,16431843,1013.089,6.344,40.867378,-99.815154,13085,13085
NE,Deuel County,"Deuel County, NE",1139209085,2230956,439.851,0.861,41.111903,-102.332609,31049,31049
NE,Dixon County,"Dixon County, NE",1233119999,17111893,476.11,6.607,42.48528,-96.855862,31051,31051
NE,Dodge County,"Dodge County, NE",1370269383,36091878,529.064,13.935,41.577008,-96.645853,13091,13091
NE,Douglas County,"Douglas County, NE",845399899,33504581,326.411,12.936,41.297091,-96.154066,8035,8035
NE,Dundy County,"Dundy County, NE",2381956151,3046331,919.678,1.176,40.180165,-101.681133,31057,31057
NE,Fillmore County,"Fillmore County, NE",1490202782,2989990,575.371,1.154,40.52504,-97.596705,27045,27045
NE,Franklin County,"Franklin County, NE",1491355860,487899,575.816,0.188,40.183203,-98.96208,1059,1059
NE,Frontier County,"Frontier County, NE",2524283299,14110075,974.631,5.448,40.530947,-100.406683,31063,31063
NE,Furnas County,"Furnas County, NE",1862542306,3915843,719.132,1.512,40.191865,-99.909663,31065,31065
NE,Gage County,"Gage County, NE",2205275202,22010739,851.462,8.498,40.255234,-96.683453,31067,31067
NE,Garden County,"Garden County, NE",4417083924,65860691,1705.446,25.429,41.633364,-102.302985,31069,31069
NE,Garfield County,"Garfield County, NE",1474558345,5321553,569.33,2.055,41.906868,-98.951231,8045,8045
NE,Gosper County,"Gosper County, NE",1186616237,11831826,458.155,4.568,40.509095,-99.823206,31073,31073
NE,Grant County,"Grant County, NE",2012081437,16460163,776.869,6.355,41.913957,-101.755965,5053,5053
NE,Greeley County,"Greeley County, NE",1475804204,2188872,569.811,0.845,41.567571,-98.530565,20071,20071
NE,Hall County,"Hall County, NE",1415146251,14900901,546.391,5.753,40.866027,-98.502664,13139,13139
NE,Hamilton County,"Hamilton County, NE",1403509086,7360261,541.898,2.842,40.872817,-98.022329,12047,12047
NE,Harlan County,"Harlan County, NE",1433471255,53339808,553.466,20.595,40.178766,-99.403418,21095,21095
NE,Hayes County,"Hayes County, NE",1846821518,570786,713.062,0.22,40.537234,-101.047963,31085,31085
NE,Hitchcock County,"Hitchcock County, NE",1838742723,22103381,709.943,8.534,40.176896,-101.044217,31087,31087
NE,Holt County,"Holt County, NE",6248078943,13204318,2412.397,5.098,42.459287,-98.784766,29087,29087
NE,Hooker County,"Hooker County, NE",1867796142,882994,721.16,0.341,41.920317,-101.117324,31091,31091
NE,Howard County,"Howard County, NE",1474578450,16199402,569.338,6.255,41.216851,-98.513342,5061,5061
NE,Jefferson County,"Jefferson County, NE",1476736210,14232352,570.171,5.495,40.175736,-97.143103,1073,1073
NE,Johnson County,"Johnson County, NE",974023321,1711433,376.073,0.661,40.39501,-96.265367,5071,5071
NE,Kearney County,"Kearney County, NE",1337063538,274634,516.243,0.106,40.50912,-98.947602,31099,31099
NE,Keith County,"Keith County, NE",2749531879,124672190,1061.6,48.136,41.194245,-101.644449,31101,31101
NE,Keya Paha County,"Keya Paha County, NE",2002257565,2192458,773.076,0.847,42.87548,-99.718351,31103,31103
NE,Kimball County,"Kimball County, NE",2465269087,1448446,951.846,0.559,41.199274,-103.703153,31105,31105
NE,Knox County,"Knox County, NE",2870854403,81011709,1108.443,31.279,42.634404,-97.891349,17095,17095
NE,Lancaster County,"Lancaster County, NE",2169270569,22849484,837.56,8.822,40.783547,-96.688658,31109,31109
NE,Lincoln County,"Lincoln County, NE",6641072809,28449819,2564.133,10.985,41.050322,-100.744481,5079,5079
NE,Logan County,"Logan County, NE",1478003936,1203586,570.661,0.465,41.542155,-100.443665,5083,5083
NE,Loup County,"Loup County, NE",1459513669,19565477,563.521,7.554,41.903183,-99.509852,31115,31115
NE,McPherson County,"McPherson County, NE",2224733578,2680669,858.974,1.035,41.648414,-101.120851,20113,20113
NE,Madison County,"Madison County, NE",1483084606,7325865,572.622,2.829,41.909929,-97.606856,1089,1089
NE,Merrick County,"Merrick County, NE",1258350331,28301100,485.852,10.927,41.16979,-98.031057,31121,31121
NE,Morrill County,"Morrill County, NE",3687721317,15601327,1423.837,6.024,41.732204,-102.990594,31123,31123
NE,Nance County,"Nance County, NE",1143733235,17178940,441.598,6.633,41.402385,-97.991408,31125,31125
NE,Nemaha County,"Nemaha County, NE",1055100614,5769942,407.377,2.228,40.387389,-95.852721,20131,20131
NE,Nuckolls County,"Nuckolls County, NE",1489645188,1718484,575.155,0.664,40.176492,-98.046842,31129,31129
NE,Otoe County,"Otoe County, NE",1594561663,8689332,615.664,3.355,40.637992,-96.131027,31131,31131
NE,Pawnee County,"Pawnee County, NE",1116478180,4852361,431.075,1.874,40.13785,-96.245225,20145,20145
NE,Perkins County,"Perkins County, NE",2287828027,2840176,883.335,1.097,40.857646,-101.627468,31135,31135
NE,Phelps County,"Phelps County, NE",1398048600,1646533,539.79,0.636,40.516365,-99.406557,29161,29161
NE,Pierce County,"Pierce County, NE",1484707285,3481943,573.249,1.344,42.271413,-97.610992,13229,13229
NE,Platte County,"Platte County, NE",1745910556,27167484,674.1,10.489,41.576866,-97.513467,29165,29165
NE,Polk County,"Polk County, NE",1135309851,5947393,438.346,2.296,41.187925,-97.570663,5113,5113
NE,Red Willow County,"Red Willow County, NE",1857036396,2591016,717.006,1,40.16942,-100.468576,31145,31145
NE,Richardson County,"Richardson County, NE",1429261307,7077613,551.841,2.733,40.123743,-95.718603,31147,31147
NE,Rock County,"Rock County, NE",2611466193,8807741,1008.293,3.401,42.394749,-99.420851,27133,27133
NE,Saline County,"Saline County, NE",1486812294,5821039,574.061,2.248,40.516802,-97.131755,5125,5125
NE,Sarpy County,"Sarpy County, NE",616811568,24272925,238.152,9.372,41.115064,-96.109125,31153,31153
NE,Saunders County,"Saunders County, NE",1940652995,27272221,749.29,10.53,41.223388,-96.642097,31155,31155
NE,Scotts Bluff County,"Scotts Bluff County, NE",1915079305,15397684,739.416,5.945,41.850331,-103.701549,31157,31157
NE,Seward County,"Seward County, NE",1479995666,11542537,571.43,4.457,40.871944,-97.140383,20175,20175
NE,Sheridan County,"Sheridan County, NE",6322057037,74718659,2440.96,28.849,42.512289,-102.36828,20179,20179
NE,Sherman County,"Sherman County, NE",1465489225,15062151,565.829,5.816,41.218743,-98.972849,20181,20181
NE,Sioux County,"Sioux County, NE",5352724896,1681023,2066.699,0.649,42.470668,-103.73217,19167,19167
NE,Stanton County,"Stanton County, NE",1107500697,8789497,427.608,3.394,41.905045,-97.177109,20187,20187
NE,Thayer County,"Thayer County, NE",1486153245,3025339,573.807,1.168,40.173845,-97.596263,31169,31169
NE,Thomas County,"Thomas County, NE",1846403702,2028433,712.9,0.783,41.85573,-100.524703,13275,13275
NE,Thurston County,"Thurston County, NE",1019377259,6458662,393.584,2.494,42.154061,-96.533943,31173,31173
NE,Valley County,"Valley County, NE",1471402793,6076916,568.112,2.346,41.564094,-98.983484,16085,16085
NE,Washington County,"Washington County, NE",1009985093,8388605,389.957,3.239,41.533973,-96.224577,1129,1129
NE,Wayne County,"Wayne County, NE",1147147009,1084590,442.916,0.419,42.210746,-97.126243,13305,13305
NE,Webster County,"Webster County, NE",1489017962,337241,574.913,0.13,40.180646,-98.49859,13307,13307
NE,Wheeler County,"Wheeler County, NE",1489717866,1059454,575.183,0.409,41.922575,-98.520853,13309,13309
NE,York County,"York County, NE",1482794061,8595052,572.51,3.319,40.873056,-97.596742,23031,23031
NV,Churchill County,"Churchill County, NV",12821785223,190748448,4950.519,73.648,39.53771,-118.264166,32001,32001
NV,Clark County,"Clark County, NV",20439276974,438416032,7891.649,169.273,36.214257,-115.013812,5019,5019
NV,Douglas County,"Douglas County, NV",1838170319,72317573,709.722,27.922,38.905129,-119.609019,8035,8035
NV,Elko County,"Elko County, NV",44479019136,74784739,17173.446,28.875,41.141133,-115.351424,32007,32007
NV,Esmeralda County,"Esmeralda County, NV",9277049964,18552010,3581.889,7.163,37.778966,-117.632382,32009,32009
NV,Eureka County,"Eureka County, NV",10814982421,11058701,4175.688,4.27,39.977788,-116.272208,32011,32011
NV,Humboldt County,"Humboldt County, NV",24969533319,44196978,9640.791,17.065,41.407914,-118.127591,6023,6023
NV,Lander County,"Lander County, NV",14294783154,662270,5519.247,0.256,39.90021,-117.04724,32015,32015
NV,Lincoln County,"Lincoln County, NV",27540342245,9802713,10633.386,3.785,37.634605,-114.863037,5079,5079
NV,Lyon County,"Lyon County, NV",5183173264,59602530,2001.234,23.013,39.022213,-119.197425,19119,19119
NV,Mineral County,"Mineral County, NV",9719815181,155746679,3752.842,60.134,38.516647,-118.416279,8079,8079
NV,Nye County,"Nye County, NV",47090939040,43207981,18181.914,16.683,37.965864,-116.459011,32023,32023
NV,Pershing County,"Pershing County, NV",15634691964,79934815,6036.589,30.863,40.439639,-118.409477,32027,32027
NV,Storey County,"Storey County, NV",683680818,1881020,263.971,0.726,39.438385,-119.524646,32029,32029
NV,Washoe County,"Washoe County, NV",16358779479,582737537,6316.16,224.996,40.73132,-119.663269,32031,32031
NV,White Pine County,"White Pine County, NV",23016356483,23426584,8886.665,9.045,39.418234,-114.900605,32033,32033
NV,Carson City,"Carson City, NV",374670880,32586219,144.661,12.582,39.15306,-119.747368,32510,32510
NH,Belknap County,"Belknap County, NH",1040771458,176549424,401.844,68.166,43.519109,-71.425366,33001,33001
NH,Carroll County,"Carroll County, NH",2413511287,159624444,931.862,61.631,43.867774,-71.20156,5015,5015
NH,Cheshire County,"Cheshire County, NH",1830367250,57589034,706.709,22.235,42.92546,-72.248183,33005,33005
NH,Coos County,"Coos County, NH",4647923684,92553609,1794.573,35.735,44.652548,-71.289431,33007,33007
NH,Grafton County,"Grafton County, NH",4425254602,106459251,1708.6,41.104,43.926439,-71.842424,33009,33009
NH,Hillsborough County,"Hillsborough County, NH",2270197483,41314379,876.528,15.952,42.911532,-71.723055,12057,12057
NH,Merrimack County,"Merrimack County, NH",2416153059,57222878,932.882,22.094,43.299579,-71.680041,33013,33013
NH,Rockingham County,"Rockingham County, NH",1801042583,258639091,695.386,99.861,42.988664,-71.09908,33015,33015
NH,Strafford County,"Strafford County, NH",951745163,39159595,367.471,15.12,43.293272,-71.035589,33017,33017
NH,Sullivan County,"Sullivan County, NH",1392231686,37791729,537.544,14.591,43.361188,-72.222084,18153,18153
NJ,Atlantic County,"Atlantic County, NJ",1438776649,301268696,555.515,116.32,39.469355,-74.633759,34001,34001
NJ,Bergen County,"Bergen County, NJ",602911111,35354979,232.785,13.651,40.959698,-74.074727,34003,34003
NJ,Burlington County,"Burlington County, NJ",2070157741,54113400,799.292,20.893,39.875786,-74.663006,34005,34005
NJ,Camden County,"Camden County, NJ",573293905,15720557,221.35,6.07,39.802407,-74.961249,13039,13039
NJ,Cape May County,"Cape May County, NJ",651338862,955248161,251.483,368.823,39.085841,-74.846354,34009,34009
NJ,Cumberland County,"Cumberland County, NJ",1251898273,503713107,483.361,194.485,39.328434,-75.121628,17035,17035
NJ,Essex County,"Essex County, NJ",326557454,8638174,126.085,3.335,40.7874,-74.246292,25009,25009
NJ,Gloucester County,"Gloucester County, NJ",833916105,38320616,321.977,14.796,39.722875,-75.145679,34015,34015
NJ,Hudson County,"Hudson County, NJ",119640830,41958705,46.194,16.2,40.731375,-74.078601,34017,34017
NJ,Hunterdon County,"Hunterdon County, NJ",1108076939,24770921,427.831,9.564,40.565283,-74.911969,34019,34019
NJ,Mercer County,"Mercer County, NJ",581297755,11434826,224.44,4.415,40.282503,-74.703724,17131,17131
NJ,Middlesex County,"Middlesex County, NJ",800864377,35466050,309.215,13.694,40.439621,-74.40743,9007,9007
NJ,Monmouth County,"Monmouth County, NJ",1212585319,510987402,468.182,197.293,40.287048,-74.152446,34025,34025
NJ,Morris County,"Morris County, NJ",1193878537,53263498,460.959,20.565,40.858896,-74.547292,20127,20127
NJ,Ocean County,"Ocean County, NJ",1627387052,742027591,628.338,286.498,39.865669,-74.258864,34029,34029
NJ,Passaic County,"Passaic County, NJ",481767296,32057602,186.011,12.378,41.03789,-74.29828,34031,34031
NJ,Salem County,"Salem County, NJ",859517464,105387382,331.862,40.69,39.573828,-75.357356,34033,34033
NJ,Somerset County,"Somerset County, NJ",781830431,7994903,301.866,3.087,40.565527,-74.619938,23025,23025
NJ,Sussex County,"Sussex County, NJ",1343564828,43222888,518.753,16.688,41.137461,-74.691914,10005,10005
NJ,Union County,"Union County, NJ",266163527,7053423,102.766,2.723,40.659871,-74.308696,5139,5139
NJ,Warren County,"Warren County, NJ",923424386,15834476,356.536,6.114,40.853491,-75.009498,13301,13301
NM,Bernalillo County,"Bernalillo County, NM",3007645106,15849400,1161.258,6.119,35.053628,-106.66908,35001,35001
NM,Catron County,"Catron County, NM",17933559836,14195265,6924.186,5.481,33.901621,-108.391928,35003,35003
NM,Chaves County,"Chaves County, NM",15713907540,20479488,6067.174,7.907,33.361604,-104.469837,35005,35005
NM,Cibola County,"Cibola County, NM",11758505180,5554603,4539.984,2.145,34.928272,-107.99268,35006,35006
NM,Colfax County,"Colfax County, NM",9733110165,26299632,3757.975,10.154,36.612964,-104.64011,31037,31037
NM,Curry County,"Curry County, NM",3640261520,8027146,1405.513,3.099,34.572984,-103.346055,35009,35009
NM,De Baca County,"De Baca County, NM",6016819475,29089486,2323.107,11.232,34.359273,-104.368696,35011,35011
NM,Dona Ana County,"Dona Ana County, NM",9863164217,17589892,3808.189,6.791,32.349919,-106.834968,35013,35013
NM,Eddy County,"Eddy County, NM",10816683024,56498061,4176.345,21.814,32.457835,-104.306434,35015,35015
NM,Grant County,"Grant County, NM",10259475126,15298388,3961.206,5.907,32.732087,-108.381504,5053,5053
NM,Guadalupe County,"Guadalupe County, NM",7847072129,2887948,3029.772,1.115,34.869782,-104.784968,35019,35019
NM,Harding County,"Harding County, NM",5504963123,1162620,2125.478,0.449,35.858516,-103.847925,35021,35021
NM,Hidalgo County,"Hidalgo County, NM",8905760686,23582051,3438.534,9.105,31.898052,-108.751929,35023,35023
NM,Lea County,"Lea County, NM",11373854756,8356103,4391.47,3.226,32.795687,-103.413271,35025,35025
NM,Lincoln County,"Lincoln County, NM",12512530057,554839,4831.115,0.214,33.740841,-105.449805,5079,5079
NM,Los Alamos County,"Los Alamos County, NM",282843396,208105,109.206,0.08,35.870047,-106.307968,35028,35028
NM,Luna County,"Luna County, NM",7679776973,433660,2965.179,0.167,32.184523,-107.747191,35029,35029
NM,McKinley County,"McKinley County, NM",14117193195,13684636,5450.679,5.284,35.583878,-108.253266,35031,35031
NM,Mora County,"Mora County, NM",4988962825,6093304,1926.249,2.353,35.982841,-104.921898,35033,35033
NM,Otero County,"Otero County, NM",17126456785,36943378,6612.562,14.264,32.615599,-105.751308,8089,8089
NM,Quay County,"Quay County, NM",7443508573,18554572,2873.955,7.164,35.107018,-103.548071,35037,35037
NM,Rio Arriba County,"Rio Arriba County, NM",15179590198,91466278,5860.873,35.315,36.509669,-106.693983,35039,35039
NM,Roosevelt County,"Roosevelt County, NM",6335242828,18679735,2446.051,7.212,34.021207,-103.483004,30085,30085
NM,Sandoval County,"Sandoval County, NM",9609141717,10852111,3710.111,4.19,35.685091,-106.883119,35043,35043
NM,San Juan County,"San Juan County, NM",14289491641,54966780,5517.204,21.223,36.511624,-108.324578,8111,8111
NM,San Miguel County,"San Miguel County, NM",12228666254,51380263,4721.515,19.838,35.476859,-104.803519,8113,8113
